bookingid,arrivalyear,arrivalmonth,arrivalweeknumber,arrivaldayofmonth,arrivalhour,weekendstays,weekdaystays,adults,children,babies,firsttimeguest,affiliatedcustomer,previousreservations,previousstays,previouscancellations,daysuntilconfirmation,onlinereservation,bookingchanges,bookingtoarrivaldays,parkingspacesbooked,specialrequests,partofgroup,orderedmealsperday,floorreserved,floorassigned,dailyrateeuros,dailyrateusd,percent_paid_in_advance,country_income_euros_y2,country_income_euros_y1,country_hdi_y1,totalstaydays,totalguests,childrenratio,babiesratio,hour,minute,arrivaltime,arrivaltimeofday,confirmationtoarrivaldays,isrepeatguest,incomechange
29512,2016,4,16,11,20.25,1,2,3,0,0,1,0,0,0,0,0,1,0,78,0,2,0,1,3,3,128.7,127.41299999999998,0.0,40141.59,40833.24,0.898,3,3,0.0,0.0,20,15,2016-04-11 20:15:00,evening,78,0,691.6500000000015
33802,2016,4,16,11,20.25,1,4,2,2,0,1,0,0,0,0,0,1,0,9,0,1,0,1,2,2,174.4,172.656,0.0,40141.59,40833.24,0.898,5,4,0.5,0.0,20,15,2016-04-11 20:15:00,evening,9,0,691.6500000000015
18121,2016,4,16,11,20.25,1,2,2,1,0,1,0,0,0,0,0,1,1,68,0,2,0,1,6,3,90.0,89.1,0.0,40141.59,40833.24,0.898,3,3,0.3333333333333333,0.0,20,15,2016-04-11 20:15:00,evening,68,0,691.6500000000015
37469,2016,4,16,11,20.75,1,3,2,0,0,1,0,0,0,0,0,1,0,50,0,1,0,1,6,6,72.75,72.0225,0.0,47045.65,48975.0,0.929,4,2,0.0,0.0,20,45,2016-04-11 20:45:00,evening,50,0,1929.3499999999985
34648,2016,4,16,11,20.75,5,11,1,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1,6,6,95.0,94.05,0.0,26838.46,26902.53,0.866,16,1,0.0,0.0,20,45,2016-04-11 20:45:00,evening,5,0,64.06999999999971
36950,2016,4,16,11,21.25,1,1,1,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,6,6,88.0,87.12,0.0,33525.74,34912.48,0.885,2,1,0.0,0.0,21,15,2016-04-11 21:15:00,evening,6,0,1386.7400000000052
14663,2016,4,16,11,21.5,1,3,2,0,0,1,0,0,0,0,0,1,0,24,0,0,0,1,6,6,108.5,107.415,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,21,30,2016-04-11 21:30:00,evening,24,0,926.4200000000019
24682,2016,4,16,11,21.75,1,2,2,2,0,1,0,0,0,0,0,1,0,45,0,2,0,1,1,1,177.3,175.52700000000002,0.0,40141.59,40833.24,0.898,3,4,0.5,0.0,21,45,2016-04-11 21:45:00,evening,45,0,691.6500000000015
16994,2016,4,16,11,21.75,1,1,2,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,21,45,2016-04-11 21:45:00,evening,14,0,926.4200000000019
20347,2016,4,16,11,22.75,1,1,2,2,0,1,0,0,0,0,0,1,0,21,0,0,0,1,1,1,196.0,194.04,0.0,40141.59,40833.24,0.898,2,4,0.5,0.0,22,45,2016-04-11 22:45:00,evening,21,0,691.6500000000015
22225,2016,4,16,11,22.75,3,8,1,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898,11,1,0.0,0.0,22,45,2016-04-11 22:45:00,evening,5,0,691.6500000000015
37957,2016,4,16,11,23.0,2,5,2,0,0,1,0,0,0,0,0,1,0,54,0,0,0,1,3,3,114.63,113.4837,0.0,61902.13,63938.99,0.942,7,2,0.0,0.0,23,0,2016-04-11 23:00:00,evening,54,0,2036.8600000000006
39982,2016,4,16,11,23.25,1,3,2,0,0,1,0,0,0,0,0,1,0,99,0,0,0,1,6,6,82.45,81.6255,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,23,15,2016-04-11 23:15:00,evening,99,0,926.4200000000019
17747,2016,4,16,11,23.25,1,4,2,0,0,1,0,0,0,0,0,1,0,75,0,0,0,1,6,6,90.95,90.04050000000001,0.0,47011.55,47683.79,0.933,5,2,0.0,0.0,23,15,2016-04-11 23:15:00,evening,75,0,672.239999999998
20035,2016,4,16,11,23.5,1,1,2,0,0,1,0,0,0,0,0,1,0,36,0,1,0,1,6,6,105.3,104.247,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,23,30,2016-04-11 23:30:00,evening,36,0,691.6500000000015
19852,2016,4,16,11,23.5,1,2,2,0,0,1,0,0,0,0,0,1,0,21,0,1,0,1,3,3,136.0,134.64,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,23,30,2016-04-11 23:30:00,evening,21,0,691.6500000000015
29192,2016,4,16,11,23.75,1,0,1,0,0,1,0,0,0,0,0,1,0,13,0,0,0,1,6,6,95.0,94.05,0.0,13446.4,14455.0,0.743,1,1,0.0,0.0,23,45,2016-04-11 23:45:00,evening,13,0,1008.6000000000004
10872,2016,4,16,12,14.0,2,5,2,0,0,1,0,0,0,0,0,1,0,101,0,0,0,1,3,3,93.38,92.4462,0.0,101297.58,103750.78,0.899,7,2,0.0,0.0,14,0,2016-04-12 14:00:00,afternoon,101,0,2453.199999999997
34811,2016,4,16,12,14.0,0,3,2,0,0,1,0,0,0,0,0,1,0,28,0,0,0,1,6,6,113.1,111.969,0.0,47011.55,47683.79,0.933,3,2,0.0,0.0,14,0,2016-04-12 14:00:00,afternoon,28,0,672.239999999998
16179,2016,4,16,12,14.25,0,4,2,0,0,1,0,0,0,0,0,1,0,120,0,1,0,0,6,6,80.75,79.9425,0.0,51067.98,69056.05,0.929,4,2,0.0,0.0,14,15,2016-04-12 14:15:00,afternoon,120,0,17988.07
10867,2016,4,16,12,14.5,0,3,1,0,0,1,0,0,0,0,0,1,0,15,0,0,0,0,6,6,117.67,116.4933,0.0,36194.87,36909.33,0.876,3,1,0.0,0.0,14,30,2016-04-12 14:30:00,afternoon,15,0,714.4599999999991
12402,2016,4,16,12,14.75,0,3,2,1,0,1,0,0,0,0,0,1,0,50,0,2,0,2,6,3,164.25,162.6075,0.0,40141.59,40833.24,0.898,3,3,0.3333333333333333,0.0,14,45,2016-04-12 14:45:00,afternoon,50,0,691.6500000000015
31593,2016,4,16,12,15.0,0,4,2,0,0,1,0,0,0,0,0,1,0,94,0,1,0,1,6,6,90.95,90.04050000000001,0.0,49233.22,50302.07,0.926,4,2,0.0,0.0,15,0,2016-04-12 15:00:00,afternoon,94,0,1068.8499999999985
20190,2016,4,16,12,15.0,0,5,2,0,0,1,0,0,0,0,0,1,1,124,0,0,0,1,5,5,82.13,81.3087,0.0,40141.59,40833.24,0.898,5,2,0.0,0.0,15,0,2016-04-12 15:00:00,afternoon,124,0,691.6500000000015
14301,2016,4,16,12,15.0,0,1,3,0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,3,3,137.7,136.32299999999998,0.0,13446.4,14455.0,0.743,1,3,0.0,0.0,15,0,2016-04-12 15:00:00,afternoon,55,0,1008.6000000000004
33168,2016,4,16,12,15.25,0,3,2,0,0,1,0,0,0,0,0,1,0,80,0,1,0,0,6,6,85.5,84.645,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,15,15,2016-04-12 15:15:00,afternoon,80,0,1250.8899999999994
31867,2016,4,16,12,15.25,0,3,2,0,0,1,0,0,0,0,0,1,0,52,0,0,0,0,6,6,94.5,93.555,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,15,15,2016-04-12 15:15:00,afternoon,52,0,691.6500000000015
23235,2016,4,16,12,15.25,0,3,3,0,0,1,0,0,0,0,0,1,0,5,0,2,0,1,3,3,157.0,155.43,0.0,61902.13,63938.99,0.942,3,3,0.0,0.0,15,15,2016-04-12 15:15:00,afternoon,5,0,2036.8600000000006
12563,2016,4,16,12,15.5,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,6,6,119.0,117.81,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,30,2016-04-12 15:30:00,afternoon,1,0,926.4200000000019
26462,2016,4,16,12,15.75,0,2,2,0,0,1,0,0,0,0,0,1,0,27,0,1,0,0,6,6,99.0,98.01,0.0,47011.55,47683.79,0.933,2,2,0.0,0.0,15,45,2016-04-12 15:45:00,afternoon,27,0,672.239999999998
15263,2016,4,16,12,16.25,0,3,2,0,0,1,0,0,0,0,0,1,0,72,0,0,0,1,6,6,105.3,104.247,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,16,15,2016-04-12 16:15:00,afternoon,72,0,691.6500000000015
30884,2016,4,16,12,16.5,0,2,2,0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,6,6,111.15,110.0385,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,16,30,2016-04-12 16:30:00,afternoon,29,0,691.6500000000015
34668,2016,4,16,12,16.5,0,4,2,0,0,1,0,0,0,0,0,1,1,78,0,1,0,2,3,3,136.0,134.64,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,16,30,2016-04-12 16:30:00,afternoon,78,0,691.6500000000015
13415,2016,4,16,12,16.5,0,2,2,0,0,1,0,0,0,0,0,1,0,76,0,1,0,1,6,3,96.3,95.337,0.0,61902.13,63938.99,0.942,2,2,0.0,0.0,16,30,2016-04-12 16:30:00,afternoon,76,0,2036.8600000000006
35436,2016,4,16,12,16.75,0,4,2,0,0,1,0,0,0,0,0,1,0,90,0,0,0,0,6,6,80.75,79.9425,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,16,45,2016-04-12 16:45:00,afternoon,90,0,714.4599999999991
39583,2016,4,16,12,16.75,0,4,3,0,0,1,0,0,0,0,0,1,0,38,0,2,0,1,6,3,139.95,138.5505,0.0,40141.59,40833.24,0.898,4,3,0.0,0.0,16,45,2016-04-12 16:45:00,afternoon,38,0,691.6500000000015
24452,2016,4,16,12,16.75,0,3,2,0,0,1,0,0,0,0,0,1,0,64,0,0,0,0,6,6,94.5,93.555,0.0,44929.69,46213.27,0.913,3,2,0.0,0.0,16,45,2016-04-12 16:45:00,afternoon,64,0,1283.5799999999945
39008,2016,4,16,12,17.0,0,5,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,6,6,120.0,118.8,0.0,28742.44,29668.86,0.842,5,2,0.0,0.0,17,0,2016-04-12 17:00:00,afternoon,1,0,926.4200000000019
15478,2016,4,16,12,17.0,0,5,2,0,0,1,0,0,0,0,0,1,0,57,0,1,0,1,3,3,115.6,114.444,0.0,40141.59,40833.24,0.898,5,2,0.0,0.0,17,0,2016-04-12 17:00:00,afternoon,57,0,691.6500000000015
21689,2016,4,16,12,17.0,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,6,6,119.0,117.81,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,17,0,2016-04-12 17:00:00,afternoon,2,0,672.239999999998
24889,2016,4,16,12,17.25,0,3,2,0,0,1,0,1,0,1,0,1,0,182,0,1,0,1,6,6,81.77,80.9523,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,17,15,2016-04-12 17:15:00,afternoon,182,1,926.4200000000019
30940,2016,4,16,12,17.25,0,1,1,0,0,1,0,0,0,0,0,0,0,25,0,0,0,1,3,3,120.0,118.8,0.0,47011.55,47683.79,0.933,1,1,0.0,0.0,17,15,2016-04-12 17:15:00,afternoon,25,0,672.239999999998
14140,2016,4,16,12,17.5,2,5,2,0,0,1,0,0,0,0,0,1,0,59,0,0,0,1,3,3,113.41,112.2759,0.0,28742.44,29668.86,0.842,7,2,0.0,0.0,17,30,2016-04-12 17:30:00,afternoon,59,0,926.4200000000019
39675,2016,4,16,12,18.75,2,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842,8,1,0.0,0.0,18,45,2016-04-12 18:45:00,evening,1,0,926.4200000000019
31751,2016,4,16,12,19.5,0,1,1,0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,6,6,99.9,98.901,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,30,2016-04-12 19:30:00,evening,34,0,926.4200000000019
15922,2016,4,16,12,19.75,0,4,2,0,0,1,0,0,0,0,0,1,0,85,0,1,0,1,6,6,90.95,90.04050000000001,0.0,47011.55,47683.79,0.933,4,2,0.0,0.0,19,45,2016-04-12 19:45:00,evening,85,0,672.239999999998
36437,2016,4,16,12,19.75,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,45,2016-04-12 19:45:00,evening,1,0,926.4200000000019
12450,2016,4,16,12,20.0,0,3,2,0,0,1,0,0,0,0,0,1,0,41,0,0,0,1,6,6,105.3,104.247,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,20,0,2016-04-12 20:00:00,evening,41,0,691.6500000000015
37907,2016,4,16,12,20.25,0,4,2,0,0,1,0,0,0,0,0,1,0,72,0,1,0,1,6,6,99.45,98.4555,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,20,15,2016-04-12 20:15:00,evening,72,0,926.4200000000019
13406,2016,4,16,12,21.0,1,5,2,0,0,1,0,0,0,0,0,1,0,101,0,0,0,0,6,6,54.06,53.519400000000005,0.0,61902.13,63938.99,0.942,6,2,0.0,0.0,21,0,2016-04-12 21:00:00,evening,101,0,2036.8600000000006
20077,2016,4,16,12,21.25,0,3,1,2,0,1,0,0,0,0,0,1,1,65,0,1,0,1,1,1,177.3,175.52700000000002,0.0,40141.59,40833.24,0.898,3,3,0.6666666666666666,0.0,21,15,2016-04-12 21:15:00,evening,65,0,691.6500000000015
13260,2016,4,16,12,21.5,0,4,2,0,0,1,0,0,0,0,0,1,0,78,0,0,0,0,6,6,62.18,61.5582,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,21,30,2016-04-12 21:30:00,evening,78,0,926.4200000000019
13819,2016,4,16,12,22.5,0,3,2,0,0,1,1,0,0,0,0,1,0,158,0,0,0,1,6,6,107.0,105.93,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,22,30,2016-04-12 22:30:00,evening,158,0,926.4200000000019
28622,2016,4,16,12,22.5,0,3,2,0,0,1,1,0,0,0,0,1,0,197,0,2,0,1,6,6,106.2,105.138,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,22,30,2016-04-12 22:30:00,evening,197,0,926.4200000000019
39933,2016,4,16,12,22.5,0,3,2,0,0,1,0,0,0,0,0,1,0,18,0,1,0,1,6,6,129.67,128.3733,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,22,30,2016-04-12 22:30:00,evening,18,0,691.6500000000015
26739,2016,4,16,12,23.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,23,0,2016-04-12 23:00:00,evening,0,0,926.4200000000019
26551,2016,4,16,12,23.25,0,5,2,0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,3,3,143.6,142.164,0.0,9699.51,10081.44,0.771,5,2,0.0,0.0,23,15,2016-04-12 23:15:00,evening,9,0,381.9300000000003
32954,2016,4,16,12,23.5,0,2,2,0,0,1,0,0,0,0,0,1,0,94,0,1,0,1,6,6,96.3,95.337,0.0,55032.96,56803.47,0.92,2,2,0.0,0.0,23,30,2016-04-12 23:30:00,evening,94,0,1770.510000000002
28805,2016,4,16,12,23.75,2,6,1,0,0,1,0,0,0,0,0,1,0,84,0,0,0,1,6,6,66.76,66.0924,0.0,28742.44,29668.86,0.842,8,1,0.0,0.0,23,45,2016-04-12 23:45:00,evening,84,0,926.4200000000019
24556,2016,4,16,13,14.25,0,1,1,0,0,1,0,0,0,0,0,1,1,14,0,1,0,2,6,6,70.0,69.3,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,14,15,2016-04-13 14:15:00,afternoon,14,0,926.4200000000019
18506,2016,4,16,13,14.25,0,1,2,0,0,1,0,0,0,0,0,1,0,138,0,0,0,2,6,6,90.0,89.1,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,14,15,2016-04-13 14:15:00,afternoon,138,0,926.4200000000019
17269,2016,4,16,13,14.5,6,15,1,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,6,6,130.0,128.7,0.0,28742.44,29668.86,0.842,21,1,0.0,0.0,14,30,2016-04-13 14:30:00,afternoon,8,0,926.4200000000019
32398,2016,4,16,13,14.5,0,1,2,0,0,1,0,0,0,0,0,1,0,26,0,0,0,1,3,3,126.0,124.74,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,14,30,2016-04-13 14:30:00,afternoon,26,0,672.239999999998
38688,2016,4,16,13,15.0,0,3,2,0,0,1,0,0,0,0,0,1,0,101,0,0,0,1,3,3,93.9,92.961,0.0,51067.98,69056.05,0.929,3,2,0.0,0.0,15,0,2016-04-13 15:00:00,afternoon,101,0,17988.07
39070,2016,4,16,13,15.0,0,1,2,0,0,1,0,0,0,0,0,0,0,18,0,0,0,1,6,6,129.0,127.71,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,15,0,2016-04-13 15:00:00,afternoon,18,0,672.239999999998
14421,2016,4,16,13,15.0,0,1,2,0,0,1,0,0,0,0,0,1,0,65,0,0,0,1,6,6,105.3,104.247,0.0,5682.73,6133.89,0.627,1,2,0.0,0.0,15,0,2016-04-13 15:00:00,afternoon,65,0,451.16000000000076
26953,2016,4,16,13,15.0,0,1,2,0,0,1,0,1,0,1,38,1,0,180,0,0,0,2,6,6,125.0,123.75,1.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,0,2016-04-13 15:00:00,afternoon,142,1,926.4200000000019
21257,2016,4,16,13,15.25,0,2,2,0,0,1,0,0,0,0,0,1,0,21,0,0,0,0,6,6,117.0,115.83,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,15,15,2016-04-13 15:15:00,afternoon,21,0,691.6500000000015
24871,2016,4,16,13,15.5,0,1,2,0,0,1,0,0,0,0,0,1,0,26,0,1,0,1,3,3,126.0,124.74,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,30,2016-04-13 15:30:00,afternoon,26,0,926.4200000000019
22315,2016,4,16,13,15.75,0,1,2,0,0,1,0,0,0,0,0,1,0,14,0,1,0,2,6,6,90.0,89.1,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,45,2016-04-13 15:45:00,afternoon,14,0,926.4200000000019
16312,2016,4,16,13,15.75,0,4,2,0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,6,6,99.45,98.4555,0.0,47011.55,47683.79,0.933,4,2,0.0,0.0,15,45,2016-04-13 15:45:00,afternoon,74,0,672.239999999998
12710,2016,4,16,13,16.0,0,1,2,0,0,1,0,1,1,0,0,1,0,138,0,1,0,2,6,6,90.0,89.1,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,16,0,2016-04-13 16:00:00,afternoon,138,1,926.4200000000019
24726,2016,4,16,13,16.0,0,4,2,0,0,1,0,0,0,0,0,1,0,30,0,0,0,0,6,6,99.0,98.01,0.0,3300.62,3513.82,0.571,4,2,0.0,0.0,16,0,2016-04-13 16:00:00,afternoon,30,0,213.20000000000027
22304,2016,4,16,13,16.0,0,4,1,0,0,1,0,0,0,0,0,1,2,44,0,0,0,0,6,6,116.0,114.84,0.0,41259.0,42509.89,0.918,4,1,0.0,0.0,16,0,2016-04-13 16:00:00,afternoon,44,0,1250.8899999999994
13619,2016,4,16,13,16.5,0,1,2,0,0,1,0,0,0,0,0,1,0,138,0,1,0,2,6,5,90.0,89.1,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,16,30,2016-04-13 16:30:00,afternoon,138,0,926.4200000000019
22609,2016,4,16,13,16.5,0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,3,3,104.2,103.158,0.0,33525.74,34912.48,0.885,1,1,0.0,0.0,16,30,2016-04-13 16:30:00,afternoon,2,0,1386.7400000000052
26620,2016,4,16,13,16.5,0,3,2,0,0,1,0,0,0,0,0,1,0,108,0,0,0,1,6,6,90.3,89.39699999999999,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,16,30,2016-04-13 16:30:00,afternoon,108,0,691.6500000000015
27994,2016,4,16,13,16.75,0,1,2,0,0,1,0,0,0,0,0,0,1,18,0,0,0,1,6,6,129.0,127.71,0.0,61902.13,63938.99,0.942,1,2,0.0,0.0,16,45,2016-04-13 16:45:00,afternoon,18,0,2036.8600000000006
10089,2016,4,16,13,17.0,0,2,2,0,0,1,0,0,0,0,0,1,0,45,0,1,0,0,6,6,94.5,93.555,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,17,0,2016-04-13 17:00:00,afternoon,45,0,926.4200000000019
29708,2016,4,16,13,17.5,0,1,4,0,0,1,0,0,0,0,0,1,1,26,0,2,0,1,3,0,182.0,180.18,0.0,47011.55,47683.79,0.933,1,4,0.0,0.0,17,30,2016-04-13 17:30:00,afternoon,26,0,672.239999999998
35855,2016,4,16,13,18.0,0,3,2,0,0,1,0,0,0,0,0,1,0,32,0,0,0,1,6,6,108.3,107.217,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,18,0,2016-04-13 18:00:00,evening,32,0,926.4200000000019
28693,2016,4,16,13,18.0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0,75.65,74.8935,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,18,0,2016-04-13 18:00:00,evening,0,0,926.4200000000019
33020,2016,4,16,13,18.0,0,3,2,0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,3,3,143.33,141.8967,0.0,47011.55,47683.79,0.933,3,2,0.0,0.0,18,0,2016-04-13 18:00:00,evening,11,0,672.239999999998
12128,2016,4,16,13,18.0,0,4,2,0,0,1,0,0,0,0,0,1,0,79,0,1,0,1,6,6,90.95,90.04050000000001,0.0,51067.98,69056.05,0.929,4,2,0.0,0.0,18,0,2016-04-13 18:00:00,evening,79,0,17988.07
23216,2016,4,16,13,18.25,0,2,2,0,0,1,0,0,0,0,0,1,0,66,0,0,0,0,6,6,94.5,93.555,0.0,51067.98,69056.05,0.929,2,2,0.0,0.0,18,15,2016-04-13 18:15:00,evening,66,0,17988.07
26966,2016,4,16,13,18.5,0,3,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,6,3,118.0,116.82,0.0,7507.24,7822.97,0.655,3,2,0.0,0.0,18,30,2016-04-13 18:30:00,evening,0,0,315.7300000000005
18166,2016,4,16,13,18.75,0,4,2,0,0,1,0,0,0,0,0,1,3,63,0,2,0,2,3,3,144.5,143.055,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,18,45,2016-04-13 18:45:00,evening,63,0,714.4599999999991
13421,2016,4,16,13,19.25,0,4,2,2,0,1,0,0,0,0,0,1,0,100,0,1,0,1,1,1,154.7,153.153,0.0,47011.55,47683.79,0.933,4,4,0.5,0.0,19,15,2016-04-13 19:15:00,evening,100,0,672.239999999998
38494,2016,4,16,13,19.5,0,3,3,0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,3,3,140.7,139.29299999999998,0.0,40141.59,40833.24,0.898,3,3,0.0,0.0,19,30,2016-04-13 19:30:00,evening,32,0,691.6500000000015
10120,2016,4,16,13,19.75,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,6,89.0,88.11,0.0,25751.51,24061.1,0.813,1,2,0.0,0.0,19,45,2016-04-13 19:45:00,evening,1,0,-1690.4099999999999
10075,2016,4,16,13,19.75,0,4,2,0,0,1,0,0,0,0,0,1,0,69,0,2,0,1,6,6,99.45,98.4555,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,19,45,2016-04-13 19:45:00,evening,69,0,714.4599999999991
15307,2016,4,16,13,20.25,0,2,2,0,0,1,0,0,0,0,0,1,0,58,0,0,0,1,6,6,105.3,104.247,0.0,36194.87,36909.33,0.876,2,2,0.0,0.0,20,15,2016-04-13 20:15:00,evening,58,0,714.4599999999991
17753,2016,4,16,13,20.25,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,6,5,101.0,99.99,0.0,48799.72,49879.27,0.903,1,2,0.0,0.0,20,15,2016-04-13 20:15:00,evening,1,0,1079.5499999999956
23743,2016,4,16,13,20.5,0,3,3,0,0,1,0,0,0,0,0,1,0,32,0,0,0,1,3,3,140.7,139.29299999999998,0.0,40141.59,40833.24,0.898,3,3,0.0,0.0,20,30,2016-04-13 20:30:00,evening,32,0,691.6500000000015
30818,2016,4,16,13,21.0,0,2,2,0,0,1,0,0,0,0,0,1,0,21,0,1,0,1,3,3,144.0,142.56,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,21,0,2016-04-13 21:00:00,evening,21,0,691.6500000000015
23614,2016,4,16,13,21.0,0,1,3,0,0,1,0,0,0,0,0,1,0,26,0,0,0,1,3,3,147.0,145.53,0.0,47011.55,47683.79,0.933,1,3,0.0,0.0,21,0,2016-04-13 21:00:00,evening,26,0,672.239999999998
25182,2016,4,16,13,21.25,0,3,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,203.33,201.2967,0.0,28742.44,29668.86,0.842,3,4,0.5,0.0,21,15,2016-04-13 21:15:00,evening,1,0,926.4200000000019
20092,2016,4,16,13,21.25,0,4,2,0,0,1,0,1,0,1,10,1,0,130,0,0,0,1,6,6,100.0,99.0,1.0,28742.44,29668.86,0.842,4,2,0.0,0.0,21,15,2016-04-13 21:15:00,evening,120,1,926.4200000000019
33378,2016,4,16,13,21.25,0,2,3,0,0,1,0,0,0,0,0,1,0,18,0,1,0,1,3,2,165.0,163.35,0.0,33525.74,34912.48,0.885,2,3,0.0,0.0,21,15,2016-04-13 21:15:00,evening,18,0,1386.7400000000052
26191,2016,4,16,13,21.75,0,4,2,0,0,1,0,0,0,0,0,1,0,90,0,1,0,1,6,6,90.95,90.04050000000001,0.0,47011.55,47683.79,0.933,4,2,0.0,0.0,21,45,2016-04-13 21:45:00,evening,90,0,672.239999999998
34713,2016,4,16,13,21.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,75.65,74.8935,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,21,45,2016-04-13 21:45:00,evening,0,0,926.4200000000019
15648,2016,4,16,13,22.0,0,1,2,0,0,1,0,0,0,0,0,1,0,19,0,1,0,0,6,6,119.0,117.81,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,22,0,2016-04-13 22:00:00,evening,19,0,672.239999999998
39111,2016,4,16,13,22.0,0,1,2,0,0,1,0,0,0,0,0,1,0,80,0,1,0,0,6,6,85.5,84.645,0.0,40141.59,40833.24,0.898,1,2,0.0,0.0,22,0,2016-04-13 22:00:00,evening,80,0,691.6500000000015
14225,2016,4,16,13,22.5,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,0,80.39,79.5861,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,22,30,2016-04-13 22:30:00,evening,0,0,926.4200000000019
36977,2016,4,16,13,22.75,1,4,2,0,0,1,0,0,0,0,0,1,0,77,0,1,0,1,6,6,75.16,74.4084,0.0,48799.72,49879.27,0.903,5,2,0.0,0.0,22,45,2016-04-13 22:45:00,evening,77,0,1079.5499999999956
37451,2016,4,16,13,22.75,1,4,2,0,0,1,0,0,0,0,0,1,0,53,1,0,0,1,2,2,140.75,139.3425,0.0,44929.69,46213.27,0.913,5,2,0.0,0.0,22,45,2016-04-13 22:45:00,evening,53,0,1283.5799999999945
15316,2016,4,16,13,23.25,0,2,2,0,0,1,0,0,0,0,0,1,0,94,0,1,0,0,6,6,85.5,84.645,0.0,49233.22,50302.07,0.926,2,2,0.0,0.0,23,15,2016-04-13 23:15:00,evening,94,0,1068.8499999999985
